Datetime,eccentricity,argument of perigee,inclination,mean anomaly,Brouwer mean motion,right ascension
36:54.6,0.0001664,0.142588164,0.025879742,-2.629567156,0.004375297,1.263148885
36:57.4,0.000179,0.164249445,0.025919885,-2.108280942,0.004375287,1.263033693
10:34.4,0.0001906,0.188533956,0.026024604,-2.982512874,0.004375257,1.26256769
18:13.0,0.0001828,0.196227368,0.026097908,-3.183936087,0.004375235,1.262201171
20:15.0,0.0001688,0.193202712,0.026141542,-2.628315755,0.004375224,1.26105449
19:07.1,0.0001923,0.28428621,0.026211355,-3.73911485,0.004375204,1.260567543
39:23.3,0.0002304,0.136013509,0.026293385,-2.944213368,0.004375147,1.262211643
00:00.8,0.0002339,0.203672942,0.026415558,-3.13187466,0.004375118,1.261965552
23:01.6,0.000234,0.260073257,0.026490607,-3.052689072,0.004375101,1.26171946
26:17.0,0.000226,0.293189134,0.02653075,-2.791718716,0.004375093,1.261735168
34:35.3,0.0002203,0.321357003,0.026569147,-2.503648632,0.004375085,1.261670591
33:37.2,0.0002112,0.30800698,0.026611035,-1.952072229,0.004375076,1.261555399
53:12.8,0.0002051,0.28874029,0.026649432,-1.829663561,0.004375068,1.261440208
02:26.3,0.0002065,0.293321779,0.026703538,-5.171888794,0.004375056,1.261242985
36:13.3,0.000206,0.275802164,0.026740189,-4.98909348,0.004375048,1.261064962
44:54.4,0.0002168,0.288286505,0.026778587,-3.632878403,0.004375038,1.26018008
45:53.7,0.0002207,0.306195328,0.026816984,-3.629101511,0.00437503,1.260043944
38:22.3,0.000217,0.330896973,0.026857127,-2.881959219,0.004375019,1.260035217
20:33.5,0.0002215,0.346105772,0.02692694,-3.728040736,0.004375001,1.259780399
42:05.7,0.0001988,0.388087922,0.026977554,-3.396672524,0.004375006,1.260534382
23:14.7,0.0002033,0.392372705,0.027014206,-2.941120645,0.004374996,1.260417445
33:12.6,0.0002103,0.397491756,0.027054349,-2.097712973,0.004374985,1.260167863
54:15.4,0.0002184,0.325852971,0.02706133,-0.337548423,0.004374836,1.255774869
45:12.9,0.0002168,0.387660316,0.027153833,-2.508394182,0.004374951,1.259454023
41:36.9,0.0002155,0.367770544,0.02719572,-1.962067729,0.00437494,1.259354539
31:51.5,0.0002089,0.328598374,0.027267279,-3.243949233,0.004374922,1.25927949
26:32.9,0.0002165,0.329516417,0.027314403,-0.341499848,0.004374769,1.254198836
38:54.5,0.0002499,0.292854031,0.027412141,-2.848183608,0.00437485,1.260263856
41:14.9,0.0002513,0.3106337,0.027454029,-2.051110937,0.004374839,1.260096304
40:41.1,0.0002502,0.327175931,0.027522097,-3.348572995,0.004374823,1.259876393
21:01.8,0.0002459,0.358167742,0.027560494,-2.923618483,0.004374814,1.259860685
50:41.5,0.0002295,0.396570222,0.027632053,-3.059506328,0.004374813,1.258595321
40:19.9,0.0002294,0.410332143,0.027707102,-3.084565766,0.004374794,1.258307342
04:51.3,0.0002265,0.403000015,0.027754226,-1.377815271,0.004374782,1.25806125
39:17.4,0.000224,0.401732906,0.027817058,-2.504449738,0.004374766,1.257806432
19:02.1,0.0002212,0.387361865,0.027855455,-2.299193782,0.004374757,1.257644116
50:00.8,0.0002211,0.385140061,0.027925268,-2.390080058,0.004374739,1.257405006
25:31.9,0.0002199,0.378094167,0.027967156,-1.423237465,0.004374728,1.257282833
29:51.3,0.0002229,0.37657573,0.028019516,-4.781497037,0.004374715,1.257036742
14:26.2,0.0002265,0.437465032,0.028042205,-0.450111687,0.004374587,1.259747238
03:59.9,0.0002255,0.265649584,0.028106782,-1.863641631,0.00437469,1.257879736
18:51.6,0.0002749,0.523455659,0.028290042,-2.23716129,0.004374609,1.259169534
38:55.5,0.0001595,0.36385577,0.028399998,-1.16792023,0.004375414,1.259958423
56:02.1,0.0001562,0.397039716,0.02843665,-1.108350398,0.004375407,1.259825778
13:58.2,0.0001472,0.459520757,0.028489009,-4.469620663,0.004375393,1.259553507
54:17.3,0.0001431,0.495013773,0.028523916,-4.310809663,0.004375387,1.259401663
31:08.3,0.0001382,0.569993118,0.028567549,-2.893930433,0.004375383,1.25922713
57:22.5,0.0001324,0.558295921,0.028614673,-1.174240067,0.004375376,1.258995001
32:06.6,0.0001301,0.637964965,0.028674014,-2.904086504,0.004375365,1.258829195
25:58.0,0.0001251,0.624262386,0.028717648,-1.324116726,0.004375357,1.258609283
02:53.4,0.0001225,0.630559533,0.028754299,-1.150994027,0.004375349,1.258441732
16:07.1,0.0001191,0.637851519,0.028787461,-1.08254745,0.004375342,1.25827418
45:45.4,0.0001164,0.618241,0.02883633,-4.83568602,0.004375331,1.258000164
49:52.3,0.0001162,0.628121309,0.028883454,-2.7093671,0.004375319,1.257722656
44:04.9,0.0001173,0.570354401,0.028897416,-0.576798157,0.004375179,1.257764544
08:09.7,0.0001161,0.626464991,0.028953267,-2.329578219,0.0043753,1.2573701
19:06.8,0.0001155,0.586168829,0.028995155,-1.173552408,0.004375289,1.257289815
07:01.0,0.000118,0.552801625,0.029045769,-4.045645281,0.004375274,1.257094338
13:19.9,0.0001211,0.531274734,0.029087657,-2.666180673,0.004375261,1.256966929
14:49.7,0.0001232,0.537706272,0.029122564,-2.648346899,0.00437525,1.25676098
15:47.2,0.0001214,0.565804328,0.029136527,-0.571972321,0.004375112,1.256637061
48:49.8,0.0001215,0.559856245,0.029230774,-2.731174989,0.004375218,1.256083792
07:19.2,0.0001504,0.742709155,0.029298842,-1.224308328,0.004375148,1.256937258
23:44.9,0.0001514,0.735263581,0.029361674,-2.947686574,0.004375132,1.256715601
49:33.4,0.0001246,0.811028323,0.029379127,-0.811267434,0.004375011,1.257790724
23:19.3,0.0001483,0.772306449,0.029450686,-1.376562125,0.004375116,1.256541068
08:11.1,0.0001464,0.785424343,0.029490828,-1.176004595,0.004375109,1.256504416
11:04.6,0.000144,0.779664757,0.029530971,-1.140227091,0.004375102,1.256474746
41:44.8,0.0001444,0.808179946,0.029586821,-3.887511469,0.004375089,1.256343846
08:50.8,0.00014,0.845043045,0.029630455,-2.738224374,0.004375081,1.256155351
57:28.7,0.0001311,0.899760863,0.029675833,-1.250086841,0.004375073,1.255996526
08:20.2,0.0001275,0.972733079,0.02971074,-1.258103138,0.004375066,1.255842937
47:23.6,0.0001232,0.978768427,0.029747392,-1.07584364,0.004375059,1.255720764
02:14.1,0.0001209,1.044043741,0.029796261,-4.716719142,0.004375048,1.25551656
49:34.0,0.0001162,1.099566155,0.029838149,-2.972611621,0.004375038,1.255336791
34:57.0,0.0001122,1.054688504,0.029883527,-1.136616005,0.004375027,1.255130842
49:50.6,0.0001107,1.02058128,0.029920179,-1.020008812,0.004375018,1.255005179
03:21.7,0.0001106,1.009030691,0.029972539,-4.327365857,0.004375004,1.254729417
02:33.7,0.0001116,0.971979096,0.030016172,-2.438839321,0.004374992,1.254512996
44:00.3,0.0001134,0.947816758,0.03005806,-0.903460961,0.004374979,1.2543245
59:30.0,0.000115,0.976520443,0.030094712,-0.84716013,0.004374969,1.254214544
45:34.9,0.0001216,0.956459629,0.030161035,-1.115577806,0.004374947,1.253415184
26:48.1,0.0001256,0.922596751,0.030201177,-0.884215215,0.004374938,1.253354097
08:16.4,0.0001247,1.059390421,0.03029717,-3.938338948,0.004374913,1.253109751
43:11.7,0.000123,1.006573268,0.030318114,-3.716961385,0.004374871,1.254045247
01:33.1,0.000121,1.217913441,0.030380946,-1.20672239,0.004374709,1.254902204
44:38.9,0.0001251,1.107427118,0.030412362,-0.889758381,0.004374845,1.253783448
55:19.6,0.000127,1.14870241,0.030449014,-0.867273304,0.004374835,1.253675238
25:16.3,0.0001277,1.174116149,0.030487411,-0.744567931,0.004374826,1.253493723
46:39.6,0.000127,1.228340038,0.030550243,-2.50854079,0.004374811,1.253113242
00:39.3,0.0001272,1.238246527,0.030586895,-2.440153554,0.004374803,1.252959653
28:58.1,0.0001252,1.470603956,0.030625292,-2.53059128,0.004374809,1.251952598
41:10.5,0.0001251,1.478731954,0.03066369,-2.468270808,0.004374799,1.251786791
46:09.5,0.0001249,1.487558084,0.030698596,-2.438265108,0.00437479,1.251629712
07:58.8,0.0001244,1.49636327,0.030740484,-1.547098246,0.004374779,1.251497067
57:21.6,0.0001238,1.491771309,0.030796335,-4.180033888,0.004374765,1.251230031
46:15.8,0.0001223,1.476794639,0.030843459,-2.096597708,0.004374753,1.251058989
07:56.1,0.000123,1.448244543,0.030890582,-1.433812415,0.004374569,1.253308719
30:17.2,0.0001199,1.426607696,0.030935961,-4.427984088,0.004374729,1.25064011
31:08.5,0.0001185,1.412016743,0.030976104,-3.080179753,0.004374718,1.250418453
46:02.8,0.0001177,1.40677901,0.031042426,-4.025837539,0.004374701,1.250018773
36:33.2,0.0001162,1.379040493,0.031079078,-3.497706144,0.00437469,1.24979188
30:05.6,0.0001156,1.366016846,0.03111573,-3.233513909,0.004374681,1.249561497
34:24.4,0.0001199,1.40226908,0.031161108,-2.184988163,0.00437467,1.25029628
00:07.1,0.0001182,1.384372473,0.031201251,-2.037799311,0.004374661,1.250182834
47:03.3,0.000126,1.484460125,0.031290263,-0.850600174,0.004374611,1.251181162
02:19.7,9.87E-05,0.52357085,0.031382765,-0.575820772,0.004375342,1.251542445
57:40.6,9.26E-05,0.523925152,0.031421163,-0.053660148,0.004375349,1.251437726
19:09.7,9.23E-05,0.553159417,0.031456069,-6.254211096,0.004375344,1.251254466
39:39.1,8.94E-05,0.627817621,0.031508429,-3.333383394,0.004375344,1.251025828
02:38.9,8.48E-05,0.648983229,0.031545081,-3.236096997,0.004375339,1.25087922
20:58.2,8.08E-05,0.682327744,0.031579987,-3.171420331,0.004375332,1.250681998
04:27.5,6.99E-05,0.725917342,0.031628857,-1.431602828,0.004375324,1.250423689
11:16.1,6.57E-05,0.730271939,0.031663763,-1.388341352,0.004375318,1.250252647
24:21.2,6.37E-05,0.753793741,0.031700415,-1.336770363,0.00437531,1.250041462
54:34.8,5.82E-05,0.776723877,0.031735322,-1.209654543,0.004375305,1.249894855
08:22.3,5.65E-05,0.764581621,0.031775464,-0.069245938,0.004375297,1.249730794
52:22.5,5.23E-05,0.746252174,0.031826079,-3.498400785,0.004375284,1.249479466
49:12.5,4.78E-05,0.693531013,0.031860985,-3.179272567,0.004375275,1.249317151
59:02.1,4.68E-05,0.591924925,0.031906364,-0.91665914,0.004375263,1.24910073
35:58.7,4.28E-05,0.45725532,0.031941271,-0.602681389,0.004375253,1.248961103
40:04.5,5.50E-05,0.231880954,0.032110568,-2.371364892,0.004375202,1.248067495
34:31.5,5.21E-05,0.359153853,0.032154201,-1.979503568,0.004375193,1.247161669
18:38.5,6.33E-05,0.385030105,0.032196089,-0.745337621,0.004375178,1.247620691
20:27.1,6.07E-05,0.425389099,0.032258921,-2.580457082,0.004375158,1.247346674
49:32.4,6.96E-05,0.246913475,0.032314771,-0.945765996,0.004375111,1.248091929
06:49.9,6.71E-05,0.278373034,0.032354914,-0.621569343,0.0043751,1.247915651
20:08.7,6.17E-05,0.296123033,0.032391566,-0.563645355,0.004375089,1.247769044
53:01.2,5.70E-05,0.302294517,0.032429963,-0.408562379,0.004375079,1.247622436
05:00.6,5.10E-05,0.316110543,0.032475341,-5.585547535,0.004375068,1.247419978
56:59.2,4.67E-05,0.340381092,0.032545155,-0.114453456,0.004375053,1.247109309
57:49.9,4.03E-05,0.335740262,0.032585297,-5.584280426,0.004375043,1.246885907
10:50.7,1.70E-05,0.430005494,0.032639402,-1.140289923,0.004375042,1.245772387
50:03.6,2.10E-05,0.551363473,0.032700489,-0.550096364,0.004374905,1.248107637
42:45.6,1.61E-05,0.425307068,0.032710961,-1.22360496,0.004375024,1.245329073
57:29.5,1.75E-05,0.402675384,0.032756339,-5.564711794,0.004375012,1.245152795
12:13.9,1.63E-05,0.48855431,0.032794737,-5.568736523,0.004375003,1.244985243
28:24.8,1.57E-05,0.534617039,0.032831389,-5.526726448,0.004374995,1.24491194
41:31.8,1.43E-05,0.676070739,0.032883748,-2.443185191,0.004374981,1.244644904
20:38.0,1.16E-05,0.545883139,0.032930872,-0.812080757,0.00437497,1.244531458
30:27.9,1.31E-05,0.422558175,0.032965779,-0.628461648,0.00437496,1.244369142
06:55.1,1.77E-05,0.344845644,0.033007667,-5.607100605,0.004374949,1.244182392
20:59.0,2.05E-05,0.26069634,0.033044319,-5.444205536,0.00437494,1.244053238
41:46.6,2.29E-05,0.246210107,0.033082716,-5.321576957,0.00437493,1.243939791
16:46.5,2.37E-05,0.202377908,0.033119368,-5.107444257,0.00437492,1.243803655
30:17.2,3.05E-05,0.615633478,0.033166492,-5.445388869,0.004374911,1.244651885
55:45.5,2.28E-05,6.170890823,0.033225833,-1.439942011,0.004374888,1.245606581
28:31.5,3.61E-05,0.82150728,0.033358478,-5.57389048,0.004374861,1.24446339
17:18.8,4.04E-05,5.94396835,0.033402111,-4.709376542,0.004374812,1.245601345
53:37.6,3.50E-05,5.869514349,0.033443999,-4.196560411,0.004374801,1.245486153
18:53.0,2.88E-05,5.804186675,0.033484142,-4.003710255,0.004374793,1.245341291
37:11.3,1.59E-05,0.743061712,0.033536502,-0.664816856,0.004374803,1.244166684
34:47.1,1.68E-05,5.490261284,0.033546974,-3.847752869,0.00437479,1.244234752
48:31.7,1.36E-05,5.306701516,0.033602824,-0.436993793,0.004374776,1.24403753
05:21.7,1.36E-05,5.016353778,0.033655184,-3.976617509,0.004374763,1.243810637
05:30.3,1.51E-05,4.58866608,0.033695327,-3.006467518,0.004374752,1.243770494
37:55.0,1.25E-05,4.437098197,0.033745941,-0.333581289,0.00437474,1.243573272
03:11.5,1.31E-05,4.126310908,0.033784338,-6.178500459,0.004374731,1.24348426
32:53.2,8.34E-05,0.098726294,0.03379481,-4.892702436,0.004375417,1.245388414
09:34.4,7.42E-05,0.058472021,0.033861133,-5.443598161,0.004375457,1.245123124
05:54.5,7.77E-05,0.021286036,0.033897785,-4.87936463,0.004375445,1.244927647
42:09.3,8.06E-05,6.256523658,0.03395189,-1.504287065,0.004375428,1.244669339
52:12.0,8.34E-05,6.213794507,0.033988542,-1.137150076,0.004375414,1.244503532
34:25.8,8.82E-05,6.129940163,0.03403392,-5.821139058,0.004375396,1.24433249
37:54.9,9.22E-05,6.069546535,0.034077554,-4.152379146,0.004375379,1.244123051
44:53.0,9.70E-05,6.027161214,0.034133404,-0.911185788,0.004375359,1.243875214
54:46.9,9.80E-05,6.066036678,0.034173547,-0.101373959,0.004375345,1.243735588
54:07.3,9.12E-05,6.070918364,0.034218925,-5.061688705,0.004375336,1.243456335
18:04.4,9.96E-05,6.035713327,0.034281757,-0.703425284,0.00437531,1.243231187
20:29.9,9.70E-05,5.974855442,0.03432539,-5.584767372,0.004375294,1.243042692
17:22.0,9.52E-05,5.915776046,0.034369024,-4.47162081,0.004375279,1.242904811
53:58.0,9.62E-05,5.677407704,0.03440044,-5.105655294,0.004375268,1.2427966
35:37.1,9.48E-05,5.662909254,0.034461526,-0.690597114,0.00437525,1.242478951
07:02.7,9.38E-05,5.641677323,0.034506905,-5.222241543,0.004375237,1.24234107
20:14.8,9.05E-05,5.717164559,0.034554029,-3.647055713,0.004375226,1.242121158
32:56.1,9.08E-05,5.766737146,0.03461686,-5.1810413,0.00437521,1.241871576
45:58.1,8.57E-05,5.921900407,0.03466573,-3.948782998,0.0043752,1.241618503
09:09.9,8.34E-05,5.967971863,0.034702382,-3.875779366,0.004375191,1.241519019
25:55.4,7.76E-05,6.052536556,0.034793139,-0.963905203,0.004375169,1.241093159
11:03.8,7.55E-05,5.998066575,0.034842008,-5.139957995,0.004375158,1.24107396
07:15.6,7.36E-05,6.162574329,0.034889132,-3.99090652,0.004375147,1.240916881
56:08.3,7.14E-05,6.187097951,0.034953709,-6.129374676,0.004375132,1.240777255
45:55.2,7.18E-05,6.13215324,0.034995597,-5.314147091,0.004375123,1.240731876
14:34.2,7.14E-05,6.094084119,0.035044466,-3.558125952,0.004375112,1.240632392
03:13.0,7.33E-05,6.063518168,0.035096826,-0.409412355,0.004375098,1.24038281
36:57.2,7.88E-05,6.028787861,0.035135223,-5.442812763,0.004375086,1.240312997
31:19.4,7.17E-05,6.017354209,0.035185838,-3.863553335,0.00437508,1.240319978
30:53.4,0.000147,5.969350673,0.035236452,-0.651821134,0.004375027,1.241902992
16:55.7,0.000142,6.050759811,0.035285321,-5.485149215,0.004375009,1.241796527
09:54.6,0.0001389,6.089047098,0.035335936,-3.961747304,0.004374995,1.241635957
36:57.6,0.0001359,6.110638567,0.035376079,-3.847728434,0.004374982,1.241503311
03:13.3,0.0001282,6.165235956,0.035412731,-3.770197418,0.00437497,1.241381138
33:43.2,0.0001252,6.174042888,0.035451128,-3.628319603,0.004374959,1.241239767
08:28.9,0.0001143,6.187970615,0.035510469,-5.818398891,0.004374944,1.241084432
38:46.8,0.0001088,5.959461638,0.03554363,-5.966052001,0.004374827,1.242147338
23:51.2,0.0001139,6.157001493,0.035583773,-5.160664581,0.004374926,1.240758056
57:39.9,0.0001157,6.151660785,0.035625661,-4.465070589,0.004374915,1.240515455
34:23.9,7.38E-05,6.185455596,0.035637878,-0.399181235,0.004374935,1.239538071
42:04.0,7.66E-05,6.11474009,0.035683257,-4.985833205,0.004374921,1.239353066
44:07.4,7.81E-05,6.054955582,0.035728635,-3.587314838,0.004374909,1.239183769
58:03.4,7.89E-05,6.033901675,0.035763542,-3.488153957,0.004374899,1.239068577
19:57.9,8.03E-05,6.011495139,0.035800194,-3.352775748,0.004374889,1.238958621
29:45.7,7.92E-05,6.003620213,0.035836846,-3.284945272,0.00437488,1.238883572
47:19.5,7.84E-05,5.986159939,0.035890951,-0.28585177,0.004374866,1.238668897
05:48.2,8.31E-05,5.953408836,0.035934584,-4.863281421,0.004374855,1.238531016
38:41.2,8.44E-05,5.95459566,0.035979963,-3.128488722,0.004374843,1.23842106
10:58.1,8.95E-05,5.915336223,0.036041049,-4.488950184,0.004374827,1.238225583
16:25.2,9.03E-05,5.915543918,0.036084682,-2.873220356,0.004374815,1.238065013
14:15.2,0.0001154,5.952276117,0.036147514,-6.036207255,0.004374799,1.238490873
15:54.0,0.0001165,5.957651731,0.036187657,-4.967289082,0.004374788,1.238276198
26:26.6,0.0001002,5.979634153,0.036227799,-4.401144415,0.00437478,1.238187186
42:24.2,8.55E-05,5.968914341,0.036264451,-4.303592727,0.004374773,1.23805105
18:57.0,0.0001204,5.880022977,0.036299358,-5.878237505,0.004374601,1.240402009
15:27.7,0.0001486,5.978749271,0.036337755,-3.349438678,0.00437471,1.23937401
19:25.7,0.000152,6.016834101,0.036377898,-3.353496569,0.004374697,1.239393208
07:02.7,0.0001426,6.051644693,0.036419786,-2.900777359,0.004374683,1.239368774
22:43.7,0.000135,6.048855656,0.036473891,-6.20829672,0.004374669,1.239250091
49:29.5,0.0001284,6.049101748,0.036521015,-4.499624618,0.004374657,1.239068577
52:19.1,0.0001332,5.913259282,0.036547195,-5.910049621,0.004374541,1.239681188
12:54.1,0.00013,6.022551799,0.036564648,-3.303899547,0.004374647,1.238960367
40:01.7,0.0001298,6.002464805,0.0366013,-3.148292973,0.004374639,1.238780598
19:31.7,0.0001339,5.997076974,0.036639697,-2.953261155,0.004374631,1.238602574
07:58.3,0.0001395,6.008428595,0.036699038,-4.818937841,0.004374616,1.238159261
02:09.9,0.0001009,5.805335102,0.036781069,-5.395557974,0.004374634,1.238541488
50:43.9,0.0001023,5.809426154,0.036821211,-3.857783276,0.004374629,1.238304123
33:23.0,0.0001017,5.812955209,0.036861354,-3.132864262,0.00437462,1.238065013
02:15.8,0.0001016,5.790704007,0.036917204,-4.525677148,0.004374606,1.237768307
39:48.7,0.0001008,5.790281637,0.036953856,-3.819178338,0.004374596,1.237534433
49:51.6,0.000111,5.808532545,0.036990508,-3.514250119,0.004374586,1.237352919
41:26.0,0.0001155,5.831618015,0.037046359,-5.90318175,0.00437457,1.237019561
59:52.2,0.0001411,0.507356742,0.037110936,-5.171309345,0.004375393,1.2377334
59:04.0,0.0001463,0.394981972,0.037156314,-3.731979944,0.004375378,1.237630426
58:07.6,0.0001512,0.488762004,0.0372366,-4.319281492,0.00437535,1.237295323
31:47.5,0.0001853,0.519769523,0.037271506,-4.447805792,0.004375335,1.237155696
31:53.6,0.0001248,0.643218407,0.037301177,-0.633020448,0.004375209,1.237393061
06:32.9,0.0001875,0.542734566,0.037313394,-3.513251791,0.004375322,1.236942766
14:11.7,0.0001853,0.585488151,0.037348301,-3.504743311,0.004375308,1.236735072
20:31.3,0.0001798,0.625735443,0.037416369,-4.531934153,0.004375285,1.236365062
39:45.1,0.0001775,0.648531189,0.03745302,-4.452879465,0.004375275,1.236221945
42:17.1,0.000168,0.701929537,0.037489672,-4.477497334,0.004375265,1.236098027
18:14.9,0.000149,0.774332776,0.037533306,-3.587307857,0.004375255,1.236038686
36:03.1,0.0001338,0.817082871,0.037569957,-3.534464523,0.004375248,1.235923494
00:07.8,0.0001289,0.812215147,0.037606609,-3.406507454,0.004375242,1.235750706
14:30.5,0.0001295,0.853294962,0.037676423,-3.611817515,0.004375226,1.235413858
24:03.8,0.00014,0.711499178,0.037735764,-5.492980507,0.004375215,1.2349496
32:30.6,0.0001492,0.682078162,0.037781142,-3.571196722,0.004375208,1.234785539
42:57.5,0.0001101,0.663116905,0.037856191,-0.076393061,0.004375232,1.235309138
29:42.9,0.0001147,0.641584778,0.037903315,-4.015485991,0.004375221,1.235056065
18:59.7,0.0001181,0.616087263,0.037939967,-3.494205013,0.00437521,1.234885023
27:20.9,0.0001214,0.597471582,0.037974874,-3.42140733,0.0043752,1.234703509
38:13.3,0.0001225,0.603922318,0.038030724,-5.445303348,0.004375184,1.234377132
07:04.8,0.0001448,0.628859583,0.038060395,-0.619492401,0.004375009,1.234998469
58:14.4,0.0001881,0.605987043,0.038100538,-2.961429296,0.004375138,1.233207762
49:03.9,0.000187,0.599588666,0.038152897,-0.089777991,0.004375124,1.232914546
29:54.7,0.0001879,0.594666837,0.038200021,-4.334106318,0.004375112,1.232685908
27:26.9,0.0001913,0.582915536,0.038240164,-3.26558957,0.0043751,1.232520102
39:15.8,0.000156,0.605156266,0.038311722,-0.595462708,0.004374935,1.234207835
51:12.0,0.0001863,0.641642374,0.038467057,-4.430350755,0.004375004,1.233033229
44:00.4,0.0001867,0.651684999,0.038505454,-3.929472675,0.004374994,1.232818553
33:04.9,0.000181,0.677308177,0.038545597,-3.46053063,0.004374984,1.232649256
13:18.0,0.0001664,0.711954708,0.038583994,-3.039344285,0.004374976,1.232478214
26:55.6,0.0001673,0.704647015,0.038652062,-3.987881864,0.004374962,1.232181508
46:28.5,0.0001601,0.74888413,0.038692204,-3.141760205,0.004374954,1.232040136
52:10.9,0.0001731,0.698646573,0.038753291,-4.081747416,0.004374942,1.231413563
06:24.8,0.0001763,0.693208127,0.038793433,-3.209234634,0.004374934,1.231254738
18:44.7,0.0001792,0.676039323,0.038830085,-3.120858142,0.004374926,1.231101149
04:07.4,0.0001818,0.669517028,0.038892917,-4.456413756,0.00437491,1.230785245
28:46.1,0.000181,0.695346155,0.03893655,-2.782164783,0.0043749,1.230650854
37:49.5,0.0001889,0.690829243,0.039001127,-3.753738963,0.004374884,1.230387309
14:52.7,0.0001789,0.669791044,0.039077922,-0.66759542,0.004374728,1.231966832
47:23.3,0.0001972,0.684537331,0.039139008,-4.687174209,0.004374851,1.229875928
38:45.3,0.0001963,0.675904933,0.039180896,-3.649185015,0.004374841,1.229718848
21:09.3,0.0002004,0.675477327,0.039240238,-5.529101841,0.004374825,1.229362801
55:31.8,0.0002015,0.678657317,0.039285616,-4.052373525,0.004374812,1.229235392
47:33.1,0.0001851,0.67589097,0.039329249,-0.674131678,0.004374656,1.231300117
35:12.5,0.000218,0.73674711,0.039360665,-4.428148149,0.004374798,1.229284261
00:27.5,0.0002199,0.673098443,0.039418261,-3.188723525,0.004374748,1.230514719
47:58.1,0.0002121,0.701423392,0.039456658,-2.992325115,0.004374738,1.230444905
03:33.5,0.0002093,0.72155751,0.039526472,-3.960440052,0.004374721,1.230172634
19:19.5,0.0002074,0.731561737,0.039561378,-3.884504267,0.004374712,1.229975412
19:22.5,0.0002029,0.705252644,0.039578831,-0.708380274,0.004374595,1.230649109
55:40.1,0.000191,0.723391851,0.039659117,-5.50404764,0.004374692,1.229505918
46:22.1,0.0001875,0.723589073,0.039704495,-4.215533885,0.004374684,1.229364547
42:47.0,0.000173,0.725620637,0.039746383,-2.90382994,0.004374676,1.229184778
31:10.1,0.0001687,0.882448942,0.039868556,-3.569645125,0.004375889,1.230024281
18:46.9,0.0001517,1.154601623,0.040015164,-3.824094931,0.00437544,1.229354075
54:16.1,0.0001527,1.171049606,0.040053561,-3.404755144,0.004375424,1.229137654
23:05.9,0.0001461,1.153050025,0.040058797,-1.159921386,0.004375262,1.228771135
40:20.2,0.0001436,1.168154104,0.040121629,-3.952153229,0.004375399,1.228865382
03:50.0,0.0001603,1.159612463,0.040158281,-3.822927306,0.004375386,1.228666415
51:21.4,0.0001556,1.162596976,0.040196678,-3.60020933,0.004375371,1.228580894
50:48.8,0.0001672,1.201800562,0.040257765,-5.706500597,0.004375352,1.228296405
28:10.3,0.000163,1.202655773,0.040304888,-4.213530247,0.004375336,1.228231828
54:22.6,0.0001699,1.204331289,0.040339795,-4.082771925,0.004375325,1.228066022
19:31.4,0.0001722,1.226156631,0.040378192,-3.714298013,0.004375313,1.227917669
52:16.0,0.0001635,1.254588045,0.04044626,-3.826540137,0.00437529,1.227631435
30:36.5,0.0001675,1.286873145,0.040486403,-3.148231886,0.004375278,1.227416759
30:01.3,0.0001636,1.319950625,0.0405248,-2.641117745,0.004375268,1.227273642
25:53.1,0.0001658,1.380506569,0.040575414,-1.390420039,0.004375107,1.228312113
11:30.4,0.0001622,1.37571564,0.04062952,-3.774981366,0.004375242,1.2268408
18:54.0,0.0001472,1.411004452,0.040669662,-2.710068723,0.004375232,1.226657541
42:11.6,0.0001424,1.435149337,0.040702823,-2.614658554,0.004375223,1.226540604
38:44.1,0.0001388,1.429761506,0.040753438,-5.739515245,0.004375211,1.226315456
30:33.5,0.0001386,1.410955583,0.040797071,-3.901125037,0.0043752,1.226146159
57:18.4,0.0001433,1.422904107,0.040830233,-3.515820916,0.004375191,1.225886105
49:38.2,0.0001502,1.432330631,0.040893064,-4.311186655,0.004375174,1.225557983
09:29.9,0.000157,1.414737712,0.040929716,-3.926612081,0.004375165,1.22543581
30:38.1,0.0001622,1.390325791,0.040968114,-3.792216492,0.004375157,1.225357271
26:19.7,0.0001676,1.406686508,0.041006511,-3.022241803,0.004375147,1.225139104
32:38.3,0.0001727,1.405771955,0.041043163,-2.451170072,0.004375137,1.225015186
00:47.0,0.0001767,1.396842851,0.041104249,-4.121739891,0.004375121,1.224704517
35:02.7,0.0001765,1.390179184,0.041139156,-3.685173704,0.004375111,1.224552674
02:30.6,0.0001781,1.385067114,0.041175808,-3.279899525,0.0043751,1.224383377
43:37.2,0.0001867,1.407339261,0.04121595,-2.842680585,0.004375092,1.224594562
54:11.9,0.0001889,1.452738766,0.041277037,-4.907235793,0.004375076,1.224421774
17:19.2,0.0001813,1.459028932,0.041352086,-3.990290418,0.004375053,1.22434847
36:08.5,0.0001746,1.459103981,0.041421899,-3.348489219,0.00437503,1.22421408
56:33.9,0.0001874,1.477019786,0.041458551,-3.259823002,0.004375018,1.22410936
31:27.2,0.0001839,1.474637412,0.041523128,-4.382809731,0.004374998,1.223858033
11:31.6,0.0001788,1.465952653,0.04155978,-4.181515672,0.004374987,1.223704444
12:28.5,0.000177,1.477916885,0.041596432,-3.647165669,0.004374974,1.22365732
33:07.3,0.0001754,1.490863738,0.041634829,-3.290057341,0.004374963,1.223542128
34:33.9,0.0001752,1.497490753,0.041671481,-2.74806105,0.004374952,1.223351887
